id_user,no_sk,id_posyandu,created_at,updated_at
215791,SK-7D4A57B4484E,219,2025-09-09 08:47:41,2025-09-09 08:47:41
221461,SK-C77E63C056FB,211,2026-04-12 22:57:13,2026-04-12 22:57:13
242349,SK-CB80C27E1F46,69,2024-08-27 19:36:41,2024-08-27 19:36:41
227024,SK-2DC9BCC281E7,33,2024-07-23 12:14:14,2024-07-23 12:14:14
209714,SK-A4C4F27F44FC,387,2025-07-18 07:30:35,2025-07-18 07:30:35
201677,SK-0C9987CD9355,397,2024-06-28 02:18:52,2024-06-28 02:18:52
221031,SK-C9B9FA298CA6,73,2024-07-17 20:45:52,2024-07-17 20:45:52
220873,SK-B0B3CD218D2A,337,2024-07-04 09:57:40,2024-07-04 09:57:40
209704,SK-0937600FDC40,35,2024-11-11 15:00:06,2024-11-11 15:00:06
221127,SK-5A48963F7487,340,2025-12-31 19:54:23,2025-12-31 19:54:23
222619,SK-01C680717942,116,2026-03-31 19:13:34,2026-03-31 19:13:34
227634,SK-3AD10A1CD179,266,2025-11-22 09:43:20,2025-11-22 09:43:20
226500,SK-9F4593010273,481,2026-04-23 11:16:40,2026-04-23 11:16:40
244433,SK-C2C13A467F36,96,2025-06-03 03:19:49,2025-06-03 03:19:49
211508,SK-C353D68A2522,80,2026-05-19 06:44:17,2026-05-19 06:44:17
234073,SK-5B966854C01B,129,2025-04-27 23:44:19,2025-04-27 23:44:19
248678,SK-763CA549E51E,329,2024-11-15 03:30:51,2024-11-15 03:30:51
213810,SK-53203BA72B7C,193,2024-06-24 05:48:37,2024-06-24 05:48:37
249595,SK-7542E3ED268A,353,2026-06-07 00:54:14,2026-06-07 00:54:14
214432,SK-6E1D376AAD29,244,2025-07-11 16:39:34,2025-07-11 16:39:34
200497,SK-1101FBDB25CB,482,2024-09-15 11:16:28,2024-09-15 11:16:28
203713,SK-21D5DE5E7C7C,210,2026-03-13 14:44:27,2026-03-13 14:44:27
213612,SK-33DDAE2086F4,147,2025-01-17 08:06:34,2025-01-17 08:06:34
203297,SK-8E56CF90AA15,117,2026-01-21 00:03:30,2026-01-21 00:03:30
243540,SK-1EDC74DC7146,91,2024-08-17 08:36:20,2024-08-17 08:36:20
247113,SK-4DD50F9602BB,367,2025-11-10 01:19:52,2025-11-10 01:19:52
213873,SK-3E20348C2129,4,2025-07-01 18:28:53,2025-07-01 18:28:53
212562,SK-72C4A26D435D,5,2024-09-23 02:52:21,2024-09-23 02:52:21
226660,SK-A744BF579B6F,417,2025-06-22 20:54:28,2025-06-22 20:54:28
211338,SK-A6AAB98F1BDF,177,2026-04-24 11:02:15,2026-04-24 11:02:15
221822,SK-336C8868E8EE,37,2024-12-22 17:26:28,2024-12-22 17:26:28
212873,SK-7FD577E700AA,274,2025-09-22 02:00:48,2025-09-22 02:00:48
202720,SK-4926D2B00E66,401,2025-03-27 13:08:48,2025-03-27 13:08:48
247740,SK-8E62F6F70742,157,2024-12-14 19:37:09,2024-12-14 19:37:09
202632,SK-410BC75613ED,356,2025-08-02 17:59:20,2025-08-02 17:59:20
211385,SK-A6EBCBBA7EB0,104,2026-06-05 10:11:34,2026-06-05 10:11:34
218461,SK-BBBE2CD14674,464,2025-02-23 09:17:34,2025-02-23 09:17:34
